ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,First Quartile,Median,Third Quartile,image path
0,0,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,203.5812711241233,204.6748070844182,206.06276266852143,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-000004.png
0,1,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.0,205.33706083659587,206.56653033724695,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-001015.png
0,2,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.11823457549696,205.08391258629086,206.53563277533794,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-002026.png
0,3,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.0,205.51099435590532,207.15533181863785,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-003036.png
0,4,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.22041722041246,205.88319593505406,207.33163035491225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,5,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.34273095553564,206.11595780401458,207.642591728177,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,6,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.65506298788875,206.0,207.56936324462916,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,7,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.62356123310454,206.11742894806986,207.90685483078315,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,8,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.76829481654192,206.52023132339932,208.04995822178532,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,9,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.75598935076204,206.08187737297433,208.24807735844809,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,10,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.78288458543372,206.13160530313223,207.67620750435393,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-014150.png
0,11,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,205.38327170462838,206.48010494480332,208.62218367913968,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-015200.png
0,12,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,205.56522019635423,207.06387171885933,208.51712179280992,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-020210.png
0,13,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,205.7450873135351,207.43351414972472,208.9641322953141,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-021220.png
0,14,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,205.86153943698392,207.17473663654928,208.89408496479663,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-022231.png
0,15,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.07111054051106,207.23048937471296,209.41949104554215,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-023241.png
0,16,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,205.9989826593467,207.92577834927715,209.40318126905328,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-024251.png
0,17,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.2304791532777,207.43014321834863,209.0098834186171,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-025301.png
0,18,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.62329821717998,207.8863124723777,209.23830925155582,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-030311.png
0,19,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.55161271216303,207.85369324744948,209.23435134638407,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,20,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.20431041085808,208.2082383897911,209.3721433712247,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,21,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.54057685528568,208.0006556789775,209.6016158253428,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,22,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.5521651682353,208.27933751021163,209.7312210210682,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,23,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.1502131402759,208.0715862736548,209.71416702561507,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,24,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.99449804244028,208.260133273352,210.02329062343236,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,25,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.36877220742724,208.3865968555016,209.69156929187307,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,26,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.90467201815477,209.00761412596756,209.95619634128494,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,27,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.65025281651174,208.3837513233037,209.71451451876524,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,28,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,208.15824692004927,209.08957222244135,210.56018758775983,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,29,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,208.0,208.68611386398146,209.8577449258828,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,30,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.77076889706535,208.88123719472665,210.07209762240686,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
0,31,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.63128571088131,208.84335875459504,209.8357159503264,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-051523.png
0,32,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.96399907507944,209.58036701093022,210.47931181779248,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-052533.png
0,33,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.73746399014388,209.01692940194246,210.03911576193804,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-053544.png
0,34,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.53933747127073,209.03183253852703,210.33984151525408,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-054554.png
0,35,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.56928632963664,208.71780604305258,210.43405255356362,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-055604.png
0,36,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.56903854465946,208.4528319618213,209.88966418046954,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-060614.png
0,37,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.4375,208.4614233274611,209.82190259392303,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-061625.png
0,38,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.56725070704752,208.49469802745918,210.29084681610158,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-062635.png
0,39,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.67820594151934,208.46523226627392,209.71617588213036,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-063646.png
0,40,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.48142698188914,208.5933427282988,210.2266418841125,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-064656.png
0,41,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.31958884037675,208.14460556881696,209.8529717816885,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-065706.png
0,42,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.8019332201554,208.22535821821134,209.71641589542187,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-070716.png
0,43,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,207.13456264838666,208.25997839476105,209.78571428571428,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-071726.png
0,44,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.53976614990017,207.89979822725797,209.74922743272754,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-072737.png
0,45,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.28442497432684,207.97741901316743,209.26085960302754,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-073747.png
0,46,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.26528986819207,207.66238976084367,208.97662000649524,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-074758.png
0,47,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.36826242800873,207.50717589093932,209.25225234034212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-075808.png
0,48,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.15767214143833,207.3309633084608,208.96360247647473,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-080818.png
0,49,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,206.06217755374922,207.2962179297703,208.90774586911587,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-081828.png
0,50,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.91841696793415,206.21027454984403,207.89272346202154,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-082839.png
0,51,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.7996385704668,206.16122556737815,207.46691020610604,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-083849.png
0,52,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,204.73333333333332,205.57876348191945,207.03497280330282,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-084859.png
0,53,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,203.86927404999892,204.89164969564416,206.22281752448336,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-085910.png
0,54,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,203.26635000137705,204.5705043875873,205.93456035595582,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-090920.png
0,55,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,202.89553586995495,203.98495874085194,205.12237583847036,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-091930.png
0,56,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,202.61448990935412,204.10028552311798,205.55555555555554,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-092941.png
0,57,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,202.28578067361414,203.91268550892957,205.68569969783317,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-093952.png
0,58,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,201.92515056533077,203.86071083173445,205.55479495582648,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-095002.png
0,59,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,201.33413103587762,203.21806809164138,205.03010132879342,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-100013.png
0,60,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,201.86802965247202,203.6878092292637,205.22946186417005,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-101023.png
0,61,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,200.49996067026308,202.16032505787325,203.72124646408827,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-102034.png
0,62,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,200.20850241013093,201.58898609206875,203.8695652173913,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-103045.png
0,63,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,199.3688675929756,200.7235908971021,202.95005124171556,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-104055.png
0,64,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,198.82351229709207,200.11934467261065,201.879359982934,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-105106.png
0,65,0,488.75147579693044,554.9285714285711,825.3748524203072,953.2662337662337,0.0,Centre of Peak,196.46765555214938,199.3553470598067,201.580458006321,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-110117.png
